Property~Id~Id;Property~Имя~DisplayName;Property~Полное имя~FullName;Property~Классификация~ItemTypeDisplayName;Link~Прием значения из~MasterSCADA.ReadValue|False;Link~Передача значения в~MasterSCADA.ReadValue|True
2299389;Останавливается;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Scraper_Pos_2_4_6.Останавливается;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Scraper_Pos_2_4_6.OriginalState.InProcessStop;
2299390;Текстовый статус;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Scraper_Pos_2_4_6.Текстовый статус;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Scraper_Pos_2_4_6.AlarmCode;Объекты.Узел 2 зал отстойников.Окна механизмов.sump_2_4_6.Текстовый статус
2299391;Ключ управления;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Scraper_Pos_2_4_6.Ключ управления;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Scraper_Pos_2_4_6.key;
2299392;Режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Scraper_Pos_2_4_6.Режим;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Scraper_Pos_2_4_6.OriginalState.Auto;
2326306;Порядковый номер;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Scraper_Pos_2_4_6.Порядковый номер;MasterSCADA.Attribute;;
2299393;Время мониторинга;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Scraper_Pos_2_4_6.Время мониторинга;MasterSCADA.Attribute;;
2299397;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Scraper_Pos_2_4_6.Блокировка.Вход;MasterSCADA.Attribute;;
2299401;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Scraper_Pos_2_4_6.Блокировка.Выход;MasterSCADA.Attribute;;
2299408;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Scraper_Pos_2_4_6.Включить защиту.Вход;MasterSCADA.Attribute;;
2299412;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Scraper_Pos_2_4_6.Включить защиту.Выход;MasterSCADA.Attribute;;
2299419;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Scraper_Pos_2_4_6.Игнорирование аварии.Вход;MasterSCADA.Attribute;;
2299423;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Scraper_Pos_2_4_6.Игнорирование аварии.Выход;MasterSCADA.Attribute;;
2299439;Наименование;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Наименование;MasterSCADA.Attribute;;
2299440;СТАРТ;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.СТАРТ;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Pump_Pos_2_5_1.StartManual
2299441;СТОП;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.СТОП;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Pump_Pos_2_5_1.StopManual
2299442;СБРОС;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.СБРОС;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Pump_Pos_2_5_1.ResetPumpFailure
2299443;Фоновый индикатор;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Фоновый индикатор;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Pump_Pos_2_5_1.Background;
2299444;Центральный индикатор;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Центральный индикатор;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Pump_Pos_2_5_1.Center;
2299445;Статус;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Статус;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Pump_Pos_2_5_1.AlarmCode;
2299446;Роль насоса;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Роль насоса;MasterSCADA.Attribute;;
2299447;Сброс наработки;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Сброс наработки;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Pump_Pos_2_5_1.ResetOP
2299448;Текущее время работы, ч;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Текущее время работы, ч;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Pump_Pos_2_5_1.ActiveTime;
2299449;Суммарная наработка, ч;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Суммарная наработка, ч;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Pump_Pos_2_5_1.OpTime;
2326307;Статус режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Статус режим;MasterSCADA.Attribute;;
2299451;Ручной режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Ручной режим;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Pump_Pos_2_5_1.SetManual
2299452;Местный режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Местный режим;MasterSCADA.Attribute;;
2299453;Дистанционный режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Дистанционный режим;MasterSCADA.Attribute;;
2299454;Время ОС;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Время ОС;MasterSCADA.Attribute;;
2299455;Уставка наработки;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Уставка наработки;MasterSCADA.Attribute;;
2299456;Запускается;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Запускается;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Pump_Pos_2_5_1.OriginalState.InProcessStart;
2299457;Останавливается;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Останавливается;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Pump_Pos_2_5_1.OriginalState.InProcessStop;
2299461;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Блокировка.Вход;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CFG.scadaConf.node2.Pump_Pos_2_5_1.Block.Вход;
2299465;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Блокировка.Выход;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CFG.scadaConf.node2.Pump_Pos_2_5_1.Block.Выход
2299472;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Включить защиту.Вход;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CFG.scadaConf.node2.Pump_Pos_2_5_1.EnableTechnologicalProtection.Вход;
2299476;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Включить защиту.Выход;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CFG.scadaConf.node2.Pump_Pos_2_5_1.EnableTechnologicalProtection.Выход
2299483;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Игнорирование аварии.Вход;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CFG.scadaConf.node2.Pump_Pos_2_5_1.IgnoreError.Вход;
2299487;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Игнорирование аварии.Выход;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CFG.scadaConf.node2.Pump_Pos_2_5_1.IgnoreError.Выход
2299494;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Отслеживание ОС.Вход;MasterSCADA.Attribute;;
2299498;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Отслеживание ОС.Выход;MasterSCADA.Attribute;;
2299504;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Режим мониторинга.Вход;MasterSCADA.Attribute;;
2299508;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_1.Режим мониторинга.Выход;MasterSCADA.Attribute;;
2299524;Наименование;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_2.Наименование;MasterSCADA.Attribute;;
2299525;СТАРТ;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_2.СТАРТ;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Pump_Pos_2_5_2.StartManual
2299526;СТОП;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_2.СТОП;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Pump_Pos_2_5_2.StopManual
2299527;СБРОС;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_2.СБРОС;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Pump_Pos_2_5_2.ResetPumpFailure
2299528;Фоновый индикатор;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_2.Фоновый индикатор;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Pump_Pos_2_5_2.Background;
2299529;Центральный индикатор;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_2.Центральный индикатор;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Pump_Pos_2_5_2.Center;
2299530;Статус;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_2.Статус;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Pump_Pos_2_5_2.AlarmCode;
2299531;Роль насоса;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_2.Роль насоса;MasterSCADA.Attribute;;
2299532;Сброс наработки;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_2.Сброс наработки;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Pump_Pos_2_5_2.ResetOP
2299533;Текущее время работы, ч;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_2.Текущее время работы, ч;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Pump_Pos_2_5_2.ActiveTime;
2299534;Суммарная наработка, ч;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_2.Суммарная наработка, ч;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Pump_Pos_2_5_2.OpTime;
2326308;Статус режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_2.Статус режим;MasterSCADA.Attribute;;
2299536;Ручной режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Pump_Pos_2_5_2.Ручной режим;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Pump_Pos_2_5_2.SetManual
